text,label
تو اصل منطق از دلیل و اصل موضوع را درک نمیکینی.‌من برایت میګویم کی هیچ سنی از این ترس و حرس ندارد کی شعه چی میکند، ولی تو همین ګپ را به انتحار و انفجار میبری کی هیچ ربط به مذهب ندارد، انتحاری کار بیګانه ګان است کی میخواهد در بین مردم در افغانستان مشکل ایجاد شود,HATE
چه خبر هست ؟ جديه داستان ؟,ANGRY
خواهر استوری روبا ماشین جبران کنه؟ما هیچ مانگاه ,ANGRY
تا برکناری ج.ا.هر روروز.هرشب.درجای جای ایران این شعارها باید خواب واز دیکتاتورهای آدمکش بگیره #مرگ_بر_خامنه‌ای_جنایتکار #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی,HATE
 @username الان برای ده سال زندان زهرا خیلی خوب عمل کردید از این کارها‌ بکنید. خودتان را تنها از بقیه ایران حس نکنید باو…,ANGRY
این حساب کاربری جعلی است.,HATE
این ویدئو از محل اعتراضات اخیر و شعارها خیلی خوبه، دنبال همچین چیزی می‌گشتم اتفاقا. دست تهیه‌کننده‌ش درد نکنه قسمت اول: ,FEAR
تو روح اون سردردی که از صبح خوب نشده #سردرد_کوفتی,HATE
تلویزیون هرروز میگفت که برای پراکنده کردن #اخلالگران، مجبور به تیراندازی هوایی شدند. باورم نمیشد که مردم را بکشند. مگر شکارچی بودند که مردم را، خواهران و برادرانشان را مثل حیوان بکشند؟ کشتن که جواب #فریاد نبود، کشتن که جدایی را عمیق تر میکرد. #جمال_میرصادقی #داستان_خوانی,ANGRY
طنازه. از پسر طناز خوشم نیامده هیچ وقت,ANGRY
من که هیچوقت تا دقیق نفهمم چیشده قضاوت نمیکنم کسیرو یا چیزی رو. بعضیا که مریضن حسابشون جداس اونا کلا,SURPRISE
" بگو به منکر حیدر که در شب هجرت
خلیفه های دروغین چه کار میکردند؟

درآن زمان که علی ذوالفقار میچرخاند
ز معرکه آن دو خلیفه ف…",SAD
معلوم‌نیست ما کیر اونیم یا اون کیر ماست چه موقع بلند شدنه,HAPPY
نه متاسفانه...قطعا فهمیده دیگه تا الان,SAD
 بعضیا با اینکه جلوی چشمتن باز هم خیلی دورن..,FEAR
عبدلي جون شما برو ماله تو بكش پولتو بگير اين چند صباح آخر.. آبدوغ خياري نحوه اداره مملكت توسط دولت مطبوع شماست از اصلاح طلبش به شيوه خاتمي تا اصولگراي خط اماميش موسوي شما رو چه به سياست و تحليل برو دوغتو بنوش,HATE
واقعیت جامعه اینه که وضع اقتصادی خیلی بده و در نتیجه اوکی خیلیا به رفاه دسترسی ندارن. نمیفهمم چرا به اون دوستم حمله کردن چون خانواده مرفهی داشتن؟ دقیقا معادل این بود که به اونا بگیم «عبدل‌آبادی» ....,HATE
گل خداداد عزیزی به استرالیا ,ANGRY
"گوشتو بیار یواش یچیزیو بهت بگم ""من فرو ریختن دلتو احساس میکنم وقتی صدات میزنم.""",SAD
New post in بای ناب(buynab_com): شگفتی های بی نظیر آفرینش و عجایب خلقت بدن انسان بدن انسان کارهای شگفت آوری انجام می دهد. بدن قادر است خود را درمان و بازسازی کند. در این مطلب از «نیوزویک» به مواردی جالب و عجیب درباره بدن انسان اشاره شده است. در هر ساعت بدن انسان ۳۰ تا ۴۰ هزا…,HATE
من هنوز مضطربم. ضربان قلبم بالاست و احساسات منفی پررنگی در من موج می‌زنه. طوری که حتی فیلم این مدرس قشنگه رو هم که دیدم، نشست ببره.,ANGRY
وضع همه همینه. ولی خیلی خوشحال نباش. این وضع تا ابد ادامه نداره. ,ANGRY
خیال برت ندارد،آدم ها چیزی برای گفتن ندارند!واقعیت است که هر کس فقط از درد های شخصی خودش با دیگری حرف میزند. #لوئی_فردینان_سلین #سفر_به_انتهای_شب #BookBoost,HATE
 شبکهءمن وتوزیرنظرپهلوی هافعالیت میکنه وهرکسی برخلاف نظرشان حرف بزنه توجه فرماییدهرکسی خودی یاغیرخودی،کارشناس برنامه باشی یا…,ANGRY
 #خیلی_فوری هم اکنون پرواز یک فروند تانکر سوخت رسان هرکولس و چند فروند جنگنده F-18s بر فراز غرب عراق #عراق,SAD
براشون از عمل مهمتره،شايد شما با چند كلمه حرف بتوني زني رو از اوج عصبانيت به آرامش برسوني اما با ده تا عمل هم نتوني/البته اينها همه نسبيه و مطلق نيست و همه هم اينطور نيستن من خودم شخصا از ابراز احساس كلامي زياد خوشم نمياد ترجيح ميدم و اصلا خواستم اينه كه/,HAPPY
از این دانشجوهای فرستاده نظامه، حتما هم استادش طوسی بوده، طریقه برخورد با دانشجو رو از استادش یاد کرفته. یک سری کمپس هستن که نظام در خارج مثل کانادا و آمریکا باز کرده و از دلنشجوها بعنوان استادیار استفاده میکنه. دست زدن به دانشجو یا دانش‌آموز زندان داره.این احمق فک میکنه ایرانه,FEAR
در شاءن یه تاجی نیس که توهین کنه والا جوابتو میدادم ,HATE
من راستش مدتها بود درباره این چیزهای بیکرام میدونستم. یکی دو نفر را هم‌میشناختم که دوره‌هاش را ۸/۹ سال پیش رفته بودن و میگفتن یکی از بدترین تجاربشون بوده. یک شارلاتان و کلاهبرداره که از تکنیک‌های فرقه‌گرایی برای چاپیدن مردم و نگه داشتنشون در فرقش استفاده میکنه.,FEAR
ترسوندیم که بابا جان ,HAPPY
"پاسخ دندان شکن  به هواپیمای جنگی امریکایی که هواپیمای ماهان رو تهدید کرد ، قشم را زدند 😁😁 
اگه امریکایی ها بیشتر تهدید کنن کرج و قم و تهران و مشهد رو هم خواهند زد 😁😁
#قشم
#فروش_ایران_ممنوع",ANGRY
" از تو انتظار نژادپرستی نمیرفت ! 😑 💔 

#کنکوری_نکشید 
#رهبري_اميد_تعويق_كنكور",FEAR
حالا من بیرون رفتنی یه لباسی میپوشم که خونواده فکرشم نمیکنن تا اگه بیرون دیدنم نشناسم ,SURPRISE
ماسک n95 امروز برادرم‌ خرید ۳۰ هزار تومن در تهران,SURPRISE
 پیام لیدر ری استارت به رژیم ایران؛ عجله نکن داریم مقدمات تغییر رژیم را آماده میکنیم دلخوش به اروپا و چین و روسیه نباش! آنها فرصت فکر کردن به خودشان نخواهند یافت! از این پس مکن،تکیه بر روزگار که ناگه برآرد ز جانت دمار! @username #Sufism_Awakening #ری_استارت_تنها_راه_نجات,FEAR
 عادلانه‌اش این بود که هروقت رئیسم میره مرخصی، از مرخصیهای من هم مقداری کم شه ولی خدا رو شکر عدالتی در کار نیست #مثبت‌اندیشی,ANGRY
بعد از مرگ تاريكيه! پشيموني نيست,SAD
اگر نمیکنید که خب هیچ!,SAD
عه نمیدونستم میشه تا این حد سفیدش کرد باهاش,SURPRISE
توییت از من.فحش از شما ,ANGRY
دشمنان داخلی مثل خاتمی، هاشمی رفسنجانی و حسن روحانی و... نمی‌ذارن این پرچم خوب به اهتزاز در بیاد لعنت خدا به همه شون,ANGRY
استقلالی رو که من میخوام دارم منظورت اگه از آزادی و استقلال حجاب و رابطه دختر و پسر و ایناست من هیچ علاقه ای به این جور چیزا ندارم آزادیم رو هم دارم کاملا منظور شما از آزادی اشتباست خودتون باید متوجه بشید,HATE
"سخنان گوه هر بار پروفسور دکطور مهندس همه چیز دان ممد حسینی در مورد راز هستی
باید بگم قبل از ایشون هیچکس به این حد از درجات علمی نرسیده بود😁 www.link.com",ANGRY
