text,label
 ابسوردترین لحظات تاریخیم واقعا ربع بهلوی وعده میده ملك نظام به سال برگردونه شازده بابی قاجار سال مونده محمود افغان بیاد وعده انقراض صفویان بده حیرت همگانی رای بیاره,SURPRISE
 دلایل موفقیت كاهش وزن بشناسید مشاوره تغذیه تناسب اندام میتونید كارشناس تغذیه هاسبیتل خانم مرجان معلمیان صحبت كنید,OTHER
 نظر خوبه معمولی خوبه بصورت حرفه مناسب نیستزن ایرانی روزی دفعه قربونصدقه باباش نره روزش شب نمیشه انتقام بلاهایی همون بابا ننهش مرد بدبختی میگیره امید زندگی آروم تنش بهش دل بسته اسمشم فمینیسم نوین همچنانزنانرابشنوید,SAD
 یادمه قدیما آدمای شاخ اسم بلوتوث گوشیشون یخ فروش جهنم هركی اینو میذاشت شاخ یادتونه,OTHER
 ترس كرونا ست,FEAR
 رخداد شگفت انگیز معجزه آسایی واقعا,SURPRISE
 كاش راهی فرار ازاین مملكت,SAD
 روحانی تهدید تنگه هرمز میبندد استارت جنگ كشورهای منطقه جاكش فعال ضد جنگ خفه فمینیست گیاهخوار ضد مرد لال اعتراض تف تون,ANGRY
 شاد باشیم خوشبختی,HAPPY
 باهمین حماقتت حجاب اجباری تحقیق بذیرفتی خزعبلات تكبیر خدارا مطلب موهنی كارمیبری,ANGRY
 دوساعتی هیت بودم وسط بهشت دلم آروم فكرم رها اومدم توییتر توییت هاشو دیدم خندش غم عالم امد سرم,SAD
 اره مسیح عزیزم ایران فرار ترس,FEAR
 تنهایی دوای درد روزاس بیزارم تنهایی رسیدیم تنهایی,HATE
 استاد اعصاب نداریا,OTHER
 گزارشها حاكی دنیا ویسی دختر ساله اثر تجاوز ضربه سرش فوت ریزش دیوار مدرسه,SAD
 اختلاف سنی زیاد متنفرم,HATE
 تصویر دقت كنید معترض وضعیت اقتصادی كاملا چندنفر اعتراض اینگونه آشوبگری خراب میكنند اجازه ندهیم آشوبگران درخواستها دولت اصلاح وضعیت اقتصادی بیراهه ببرند هوشیارباشیم,OTHER
 شخصا حالم آدما بهم میخوره,HATE
 مراسم افتتاحیهی دیدنی المبیك ریو آرزوی موفقیت ورزشكاران عزیزمون بامیلو المبیك,HAPPY
 فردا روزی امتحان مستقیم بیام خونه چقدر بدم اینطوری,HATE
 شرم تشویشنامه خارجازدید مستند یدك میكشه جفنگ بازی میكنید بنده خدا كم استودیو ضربه خورده اینهمه اراجیف بافتید درك ریدم مغز متوهم كمسواد مزدور توان تحلیل تون كسشر تفت میده,ANGRY
 اساتیدی ریز نمره میارن متنفرم یادته شدیدا حالت بد نرسیدی فلان كار بدی نمرش تومقعدت میكشم بابا دهنت سرویس فرصت جبران بده شرایط یكسان,HATE
 معلم دینی میگفت خوشی زیاد آدم غمگین میكنه گریه زیاد آدم خوشحال مثالشم عروسی تموم آدما ناراحت میشن بد روضه آدما خوشحالن,OTHER
 افرین اقای سولاری حرفی كنفرانس خبری زدی خوشم بهت امید,HAPPY
 سالی واسه عید خرید نكردم بدم,HATE
 هرچی سین طا بگه همون درسته,OTHER
 خاطر ترسِ معنی هلاك شویم آمریكا ملت شلوار كردی خوابیدن اونوقت ایران كارمنده صبح رصد نتایج میگه عجیبه اوهایو كلینتون رای ندادن,SURPRISE
 قضیه چیه خبرنگار اصلاحطلب فالو توییت حمایتی كیروش ته روشنفكریتان اینجاست كسی مسئولان مخالف ستود تون استقلالی احیانا راستی دست دامن شدنش رهبر آرمانهاتون مشكلی,SURPRISE
 اینكه حرف یووه رونالدو نشون میدن متنفرم نظر نماد یووه فریادهای شادی كیلینی دفع خطر بازی مهابا جون دل مانژوكیچ رونالدو بخواد یوونتوسی خطاب بشه,HATE
 نتیجهی ترستون خوبه,HAPPY
 كم خواب حرفی بزنم دیشب اینكه عصبانیت میگفتم خاك سرتون دینداریتون اینكه هرچقدر میخوام بیخیال اعصابم درگیر نكنم ناخودآگاهم حرص میخوره,ANGRY
 بابا گوشت نگفتم باز شروع نكنی بفرما بیج,ANGRY
 نقصی محصول خیالت راحت بخرید لذت ببریدبارون دنیا غم ممنون واسه میباری,SAD
 مجازی مسخرهست,ANGRY
 تقریبا,OTHER
 بزرگوارید انشالله سلامت,HAPPY
 بلاك ریبورت اخه لنتی دلمونو میخوایونی,ANGRY
 نمیدونم كدوم بهم چسبید تولد عالی سیاوش مهمونای عزیز نصف شبم مستی فوقالعادش میدونم هفته شارژ شارژم,HAPPY
 كشتی كج خانوما میكنم نمیدونستم بهم توهین,SURPRISE
 دولت ترسو ظالم ازكارگر ساده ومظلوم وحقوق میترسیند وشكنجه میكنین اخه چقدر شرف كثافتین اخوندها,ANGRY
 دفاع خاك میهن قهرمان میسازه تجاوز خاك قهرمان نمیسازه هشت سال دفاع كردیم خاك وطن تجاوز ویتنام عراق افغانستان غیره قهرمان نمیسازه,OTHER
 ترسى باهاش مواجه نشیم مقابله نكنیم باهاش تبدیل محدودیت موفقیت,FEAR
 حس وحشتناكه,FEAR
 معمولی معمولی زندگی متنفرم,HATE
 مسخره,ANGRY
 هوش مسئولان جمهوری اسلامی قدره,SURPRISE
 اینقد اعصابم خورد باورم نمیشه واسه چهل تومن بول,ANGRY
 لعنت بهتون استادیوم رفتن واسمون آرزو لعنت,HATE
 دیر رسیدم كی مُرده منو غم خودتون شریك بدونید خواننده آهنگاش خاطره بازیگر فیلماش زندگی خلاصه كسی عاشقش بودم آدم نمیشم مرگ,SAD
 بستی مسیح انقد عصبیم,ANGRY
 خدا شكر بیدا,HAPPY
 ترسناك ترین خوابهایی میبینم دویدن كوچه تنگ باریك دنبال گمشده ایه هراسان میدوم بیداش نمیكنم صبح چشم باز میكنم خسته ناامید درمانده یادم میفته گم كابوس بیداری شكل ادامه بیدا میكنه,SAD
 ارومیه اعضای كانون شورشی مجاهد شهید غلامرضا صالحی عملیات شجاعانه انقلابی شعار درود رجوی مرگ خامنه بنر حاوی تصویر منحوس خامنهای ملعون آتش كشیدند كانونهایشورشی براندازم,HATE
 نظم خوبه اتحاد خوبه خوبن تماشاچی كاشیما اعصابم,ANGRY
 بدرمو ساعت ١٠ صبح دلیل خون سرفه بیمارستان ١٠ صبح نخوردم اعصابم داغون گرسنگی حالم بد بدرمو نمیتونم بذارم,ANGRY
 دمش گرم عجب حرفی میزده,SURPRISE
 ترس وحشت میخوان نظامشونو حفظ كنن,FEAR
 داستانا تعریف نكنید میترسیم گفتتش سودی,FEAR
 زیبا گر چشمانم لبریز شراب شعرت گوشهایم دفتر لطافت كلماتت باد,HAPPY
 رنگیه,SURPRISE
 مونده بودی طلبكار,OTHER
 اره میترسم اینكه اونهمه خاك منو میترسونه جونور بدنت میرن,FEAR
 یوقتایی انقد میره مخم حقش كارایی میكنم حرفایی میزنم خودم بدم,HATE
 اینجوری تهدید میكنی همون اولی میترسه بیاد,FEAR
 بدبختی شروع لكۀ بیشانی محتوای بیشانی ارزشتر,SAD
 دونه بقیه فرق تنظیم میكنیم مهمون نرسه اخرشم دسته میوفته,SURPRISE
 نگو همون چاقو گوجه خورد میكنه,SURPRISE
 وای دقیقا شكل جدی خوب اعصابم نابود چسبید,HAPPY
 كلا هرچی دارو دوا خونه زدی رگ,SURPRISE
 تونل ترسناكه ملت میشن توش عرعر میكنن,FEAR
 نمیدنم خیلیاتز دیدن مو غذا اینقدر متنفرن مشكل ندارم زیاد درش میارم ادامه غذا,SURPRISE
 مرحوم بینی آبكی زیاد میكرد مرحوم عجب آینده نگری بینی,SURPRISE
 شرایط هتلهای مكه مدینه زدن كاروان حج یهلحظه دلم خالی اینكه ماه برم سرزمینی عشق نفرت توامانیم نسبت بهش معلوم اتفاقاتی بیفته كاش روزه اعمال زیارات بجا برگشت حج,FEAR
 عجب حافظه بابا حالا ببین حسی اصن له لهم,SURPRISE
 میتونستم زندگی فرار میكردم میرفتم روستا هیچكی منو نمیشناسه كارگری میكردم نمیخوام احدی اشنا ببینم,SAD
 ویزیتش تموم مادر جان برو سلامت عصاش دخترش دستمو دوتا دستاش چسبونده سینه میخواد ماچش كنه دستمو میكشم دخترش میگه نكن ناراحت حالت خجالت دستم شُل میكنم اوّل ماچش میذاره گونه,SAD
 درود خانم مریمرجوی مدافع سرسخت حقوق ایران رسیدن آزادی دموكراسی حاكمت مردمی ⁦,HAPPY
 آقا خلیفه رفیق خوب برسبولیسی تولدت مبارك ایشالله لبت خندون تنور دلت داغ,HAPPY
